"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2021991108534",2021,"991108534",318320,672763,-3.309235,55.940943,"Police Scotland","Slight",2,1,2021-11-10,"Wednesday",18:46:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",40,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-10 18:46:00
"2021991108559",2021,"991108559",240127,676696,-4.562323,55.956593,"Police Scotland","Serious",2,2,2021-11-10,"Wednesday",21:27:00,NA,"S12000039","S12000039","A",NA,"Roundabout",40,"Roundabout","Auto traffic signal","A",NA,"None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-10 21:27:00
"2021991108570",2021,"991108570",232996,651505,-4.660905,55.728076,"Police Scotland","Serious",1,1,2021-11-09,"Tuesday",22:20:00,NA,"S12000021","S12000021","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","Any animal in carriageway (except ridden horse)","Rural","Yes","Data missing or out of range","-1",2021-11-09 22:20:00
"2021991108578",2021,"991108578",371608,759252,-2.465555,56.724058,"Police Scotland","Serious",2,1,2021-11-06,"Saturday",07:35:00,NA,"S12000041","S12000041","A",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-06 07:35:00
"2021991108867",2021,"991108867",302512,718416,-3.578939,56.348005,"Police Scotland","Slight",2,1,2021-11-11,"Thursday",07:41:00,NA,"S12000048","S12000048","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-11 07:41:00
"2021991109021",2021,"991109021",322995,668060,-3.233069,55.89947,"Police Scotland","Serious",2,1,2021-10-21,"Thursday",16:15:00,NA,"S12000036","S12000036","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-10-21 16:15:00
"2021991109033",2021,"991109033",300429,838777,-3.659883,57.428373,"Police Scotland","Slight",2,1,2021-11-05,"Friday",16:15:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-05 16:15:00
"2021991109175",2021,"991109175",334827,668989,-3.044115,55.909566,"Police Scotland","Slight",2,1,2021-11-08,"Monday",08:45:00,NA,"S12000019","S12000019","A",NA,"Slip road",60,"Slip road","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2021-11-08 08:45:00
"2021991109294",2021,"991109294",234066,622075,-4.626169,55.464293,"Police Scotland","Serious",2,1,2021-11-12,"Friday",09:37:00,NA,"S12000028","S12000028","A",NA,"Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-12 09:37:00
"2021991109427",2021,"991109427",266491,656342,-4.130372,55.7819,"Police Scotland","Slight",2,1,2021-11-12,"Friday",11:55:00,NA,"S12000029","S12000029","A",NA,"Dual carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining + high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-12 11:55:00
"2021991109479",2021,"991109479",319669,669575,-3.286695,55.912535,"Police Scotland","Slight",3,1,2021-11-12,"Friday",16:15:00,NA,"S12000036","S12000036","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-12 16:15:00
"2021991109503",2021,"991109503",223928,609388,-4.77831,55.346886,"Police Scotland","Serious",1,1,2021-11-12,"Friday",18:10:00,NA,"S12000028","S12000028","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2021-11-12 18:10:00
"2021991109505",2021,"991109505",151277,856295,-6.15644,57.5282,"Police Scotland","Slight",1,2,2021-11-09,"Tuesday",10:55:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining + high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2021-11-09 10:55:00
"2021991109588",2021,"991109588",220752,935579,-5.057975,58.272192,"Police Scotland","Slight",1,1,2021-10-21,"Thursday",14:45:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2021-10-21 14:45:00
"2021991109596",2021,"991109596",218110,885899,-5.064517,57.825542,"Police Scotland","Slight",1,1,2021-10-24,"Sunday",19:30:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining + high winds","Wet or damp","None","Any animal in carriageway (except ridden horse)","Rural","No","Data missing or out of range","-1",2021-10-24 19:30:00
"2021991109658",2021,"991109658",308706,672224,-3.462913,55.934371,"Police Scotland","Serious",2,1,2021-11-13,"Saturday",14:19:00,NA,"S12000040","S12000040","A",NA,"Single carriageway",20,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-13 14:19:00
"2021991109685",2021,"991109685",273152,665060,-4.028311,55.861975,"Police Scotland","Slight",3,1,2021-11-13,"Saturday",17:20:00,NA,"S12000050","S12000050","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Raining no high winds","Wet or damp","None","Other object on road","Urban","Yes","Data missing or out of range","-1",2021-11-13 17:20:00
"2021991109700",2021,"991109700",275643,665260,-3.988629,55.86442,"Police Scotland","Slight",2,2,2021-11-12,"Friday",19:45:00,NA,"S12000050","S12000050","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-12 19:45:00
"2021991109718",2021,"991109718",241952,653513,-4.519614,55.749106,"Police Scotland","Serious",2,3,2021-11-13,"Saturday",17:24:00,NA,"S12000008","S12000008","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-13 17:24:00
"2021991109741",2021,"991109741",388706,813107,-2.188602,57.208577,"Police Scotland","Slight",2,1,2021-11-13,"Saturday",12:00:00,NA,"S12000033","S12000033","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-13 12:00:00
"2021991109747",2021,"991109747",367111,755831,-2.538593,56.693031,"Police Scotland","Serious",1,1,2021-11-12,"Friday",13:45:00,NA,"S12000041","S12000041","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-12 13:45:00
"2021991109854",2021,"991109854",294725,627447,-3.669346,55.529364,"Police Scotland","Slight",3,1,2021-11-12,"Friday",15:15:00,NA,"S12000029","S12000029","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No - accident was reported using a self completion  form (self rep only)","Data missing or out of range","-1",2021-11-12 15:15:00
"2021991109871",2021,"991109871",315051,706804,-3.372388,56.246129,"Police Scotland","Serious",2,1,2021-11-13,"Saturday",11:59:00,NA,"S12000048","S12000048","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-13 11:59:00
"2021991110086",2021,"991110086",313956,717401,-3.393512,56.341109,"Police Scotland","Serious",1,1,2021-11-15,"Monday",08:30:00,NA,"S12000048","S12000048","A",NA,"Roundabout",60,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-11-15 08:30:00
"2021991110173",2021,"991110173",320774,669229,-3.268921,55.90961,"Police Scotland","Slight",1,1,2021-11-05,"Friday",16:30:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",30,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2021-11-05 16:30:00
"2021991110208",2021,"991110208",327036,671280,-3.169331,55.929025,"Police Scotland","Slight",2,4,2021-11-05,"Friday",18:20:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2021-11-05 18:20:00
"2021991110225",2021,"991110225",276452,562354,-3.930126,54.940509,"Police Scotland","Serious",1,1,2021-11-04,"Thursday",11:35:00,NA,"S12000006","S12000006","A",NA,"Single carriageway",30,"Private drive or entrance","Data missing or out of range","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-11-04 11:35:00
