"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2020990995573",2020,"990995573",340691,730599,-2.964107,56.463772,"Police Scotland","Serious",1,1,2020-11-03,"Tuesday",13:37:00,"Dundee City","S12000042","S12000042","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-11-03 13:37:00
"2020990995580",2020,"990995580",314771,927268,-3.452765,58.225872,"Police Scotland","Slight",3,1,2020-11-03,"Tuesday",12:10:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2020-11-03 12:10:00
"2020990995677",2020,"990995677",280164,695112,-3.929757,56.133623,"Police Scotland","Slight",2,1,2020-10-31,"Saturday",14:37:00,"Stirling","S12000030","S12000030","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Unknown","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-10-31 14:37:00
"2020990995899",2020,"990995899",359194,705906,-2.660016,56.243911,"Police Scotland","Slight",3,2,2020-10-11,"Sunday",10:30:00,"Fife","S12000047","S12000047","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2020-10-11 10:30:00
"2020990995942",2020,"990995942",205966,727566,-5.145798,56.400362,"Police Scotland","Serious",1,2,2020-11-03,"Tuesday",20:30:00,"Argyll and Bute","S12000035","S12000035","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Raining no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-11-03 20:30:00
"2020990995974",2020,"990995974",228482,675826,-4.748057,55.944769,"Police Scotland","Slight",2,1,2020-11-04,"Wednesday",11:40:00,"Inverclyde","S12000018","S12000018","A",NA,"Dual carriageway",30,"T or staggered junction","Auto traffic signal","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-11-04 11:40:00
"2020990995988",2020,"990995988",240248,682884,-4.564063,56.012175,"Police Scotland","Slight",1,1,2020-11-02,"Monday",14:15:00,"West Dunbartonshire","S12000039","S12000039","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine + high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-11-02 14:15:00
"2020990996044",2020,"990996044",260703,664018,-4.226518,55.849182,"Police Scotland","Slight",2,1,2020-10-30,"Friday",05:10:00,"Glasgow City","S12000049","S12000049","A",NA,"Single carriageway",30,"More than 4 arms (not roundabout)","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-10-30 05:10:00
"2020990996056",2020,"990996056",246412,673023,-4.45967,55.925674,"Police Scotland","Serious",2,1,2020-11-04,"Wednesday",21:20:00,"West Dunbartonshire","S12000039","S12000039","A",NA,"Single carriageway",30,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-11-04 21:20:00
"2020990996099",2020,"990996099",300232,747132,-3.626812,56.605408,"Police Scotland","Slight",2,1,2020-07-08,"Wednesday",15:00:00,"Perth and Kinross","S12000048","S12000048","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-07-08 15:00:00
"2020990996139",2020,"990996139",325994,674206,-3.186808,55.95515,"Police Scotland","Serious",1,1,2020-10-24,"Saturday",01:50:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Dual carriageway",20,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-10-24 01:50:00
"2020990996175",2020,"990996175",324855,737289,-3.222974,56.521599,"Police Scotland","Slight",2,1,2020-11-05,"Thursday",07:03:00,"Perth and Kinross","S12000048","S12000048","A",NA,"Single carriageway",60,"Crossroads","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-11-05 07:03:00
"2020990996330",2020,"990996330",247564,620135,-4.411829,55.45127,"Police Scotland","Slight",2,1,2020-11-04,"Wednesday",17:20:00,"East Ayrshire","S12000008","S12000008","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-11-04 17:20:00
"2020990996383",2020,"990996383",305596,574908,-3.479528,55.059652,"Police Scotland","Slight",3,1,2020-10-29,"Thursday",12:05:00,"Dumfries and Galloway","S12000006","S12000006","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","C","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining + high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-10-29 12:05:00
"2020990996401",2020,"990996401",336639,671982,-3.015838,55.936695,"Police Scotland","Slight",1,1,2020-11-05,"Thursday",17:35:00,"East Lothian","S12000010","S12000010","A",NA,"Single carriageway",20,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-11-05 17:35:00
"2020990996412",2020,"990996412",350253,734171,-2.809632,56.496967,"Police Scotland","Slight",3,1,2020-11-05,"Thursday",18:25:00,"Angus","S12000041","S12000041","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-11-05 18:25:00
"2020990996413",2020,"990996413",230883,610532,-4.669453,55.359598,"Police Scotland","Serious",1,1,2020-11-05,"Thursday",21:30:00,"South Ayrshire","S12000028","S12000028","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fog or mist","Dry","None","None","Rural","No","Data missing or out of range","-1",2020-11-05 21:30:00
"2020990996488",2020,"990996488",264494,661145,-4.164581,55.824467,"Police Scotland","Serious",2,1,2020-11-06,"Friday",06:50:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Roundabout",60,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights unlit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-11-06 06:50:00
"2020990996573",2020,"990996573",311276,723509,-3.438917,56.395471,"Police Scotland","Slight",2,1,2020-11-06,"Friday",07:47:00,"Perth and Kinross","S12000048","S12000048","A",NA,"Single carriageway",20,"Crossroads","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-11-06 07:47:00
"2020990996670",2020,"990996670",328242,674150,-3.1508,55.954988,"Police Scotland","Slight",2,1,2020-11-04,"Wednesday",11:30:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","Roadworks","None","Urban","No","Data missing or out of range","-1",2020-11-04 11:30:00
"2020990996706",2020,"990996706",329206,671654,-3.134708,55.93271,"Police Scotland","Slight",2,1,2020-11-06,"Friday",14:34:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-11-06 14:34:00
"2020990996721",2020,"990996721",274381,645651,-3.999737,55.688016,"Police Scotland","Slight",2,1,2020-11-06,"Friday",15:10:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Single carriageway",30,"Crossroads","Stop sign","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-11-06 15:10:00
"2020990996740",2020,"990996740",255303,664224,-4.312803,55.84944,"Police Scotland","Slight",2,2,2020-11-06,"Friday",16:01:00,"Glasgow City","S12000049","S12000049","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Central refuge","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-11-06 16:01:00
"2020990996761",2020,"990996761",185607,879027,-5.604536,57.749549,"Police Scotland","Fatal",1,1,2020-11-06,"Friday",14:10:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-11-06 14:10:00
"2020990996764",2020,"990996764",255634,664300,-4.307561,55.850222,"Police Scotland","Serious",2,1,2020-11-06,"Friday",18:30:00,"Glasgow City","S12000049","S12000049","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-11-06 18:30:00
"2020990996787",2020,"990996787",259140,664522,-4.251724,55.853252,"Police Scotland","Slight",2,1,2020-11-03,"Tuesday",17:10:00,"Glasgow City","S12000049","S12000049","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2020-11-03 17:10:00
